Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Metabolic disorders,E70-E88,75-84 years,75-84,Female,F,70.0,229375.0,30.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Metabolic disorders,E70-E88,75-84 years,75-84,Male,M,67.0,184176.0,36.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Metabolic disorders,E70-E88,85+ years,85+,Female,F,126.0,118494.0,106.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Metabolic disorders,E70-E88,85+ years,85+,Male,M,77.0,64582.0,119.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,Female,F,23.0,685089.0,3.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,Male,M,14.0,670070.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,Female,F,109.0,415660.0,26.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,Male,M,84.0,391174.0,21.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,Female,F,625.0,229375.0,272.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,Male,M,400.0,184176.0,217.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,Female,F,1931.0,118494.0,1629.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,Male,M,861.0,64582.0,1333.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,Male,M,24.0,850326.0,2.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,Female,F,19.0,703577.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,Male,M,41.0,742427.0,5.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,Female,F,38.0,716696.0,5.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,Male,M,122.0,717963.0,17
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,Female,F,44.0,685089.0,6.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,Male,M,135.0,670070.0,20.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,Female,F,16.0,415660.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,Male,M,65.0,391174.0,16.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,Female,F,15.0,229375.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,Male,M,19.0,184176.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Mood [affective] disorders,F30-F39,85+ years,85+,Female,F,13.0,118494.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,Female,F,14.0,716696.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,Male,M,17.0,717963.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,Female,F,40.0,685089.0,5.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,Male,M,40.0,670070.0,6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,Female,F,48.0,415660.0,11.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,Male,M,57.0,391174.0,14.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,Female,F,34.0,229375.0,14.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,Male,M,42.0,184176.0,22.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Systemic atrophies primarily affecting the central nervous system,G10-G14,85+ years,85+,Female,F,14.0,118494.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Extrapyramidal and movement disorders,G20-G25,55-64 years,55-64,Male,M,15.0,670070.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,Female,F,31.0,415660.0,7.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,Male,M,69.0,391174.0,17.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,Female,F,136.0,229375.0,59.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,Male,M,226.0,184176.0,122.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,Female,F,180.0,118494.0,151.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,Male,M,182.0,64582.0,281.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other degenerative diseases of the nervous system,G30-G31,55-64 years,55-64,Female,F,32.0,685089.0,4.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other degenerative diseases of the nervous system,G30-G31,55-64 years,55-64,Male,M,18.0,670070.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,Female,F,87.0,415660.0,20.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,Male,M,96.0,391174.0,24.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other degenerative diseases of the nervous system,G30-G31,75-84 years,75-84,Female,F,498.0,229375.0,217.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other degenerative diseases of the nervous system,G30-G31,75-84 years,75-84,Male,M,319.0,184176.0,173.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other degenerative diseases of the nervous system,G30-G31,85+ years,85+,Female,F,1440.0,118494.0,1215.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other degenerative diseases of the nervous system,G30-G31,85+ years,85+,Male,M,583.0,64582.0,902.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Demyelinating diseases of the central nervous system,G35-G37,45-54 years,45-54,Female,F,17.0,716696.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Demyelinating diseases of the central nervous system,G35-G37,55-64 years,55-64,Female,F,45.0,685089.0,6.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Demyelinating diseases of the central nervous system,G35-G37,55-64 years,55-64,Male,M,28.0,670070.0,4.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Demyelinating diseases of the central nervous system,G35-G37,65-74 years,65-74,Female,F,34.0,415660.0,8.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Demyelinating diseases of the central nervous system,G35-G37,65-74 years,65-74,Male,M,21.0,391174.0,5.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Demyelinating diseases of the central nervous system,G35-G37,75-84 years,75-84,Female,F,26.0,229375.0,11.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Demyelinating diseases of the central nervous system,G35-G37,75-84 years,75-84,Male,M,10.0,184176.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Episodic and paroxysmal disorders,G40-G47,25-34 years,25-34,Male,M,12.0,850326.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Episodic and paroxysmal disorders,G40-G47,55-64 years,55-64,Female,F,10.0,685089.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Episodic and paroxysmal disorders,G40-G47,65-74 years,65-74,Female,F,12.0,415660.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Episodic and paroxysmal disorders,G40-G47,65-74 years,65-74,Male,M,11.0,391174.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Episodic and paroxysmal disorders,G40-G47,75-84 years,75-84,Female,F,14.0,229375.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Episodic and paroxysmal disorders,G40-G47,75-84 years,75-84,Male,M,11.0,184176.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Episodic and paroxysmal disorders,G40-G47,85+ years,85+,Female,F,13.0,118494.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Diseases of myoneural junction and muscle,G70-G72,75-84 years,75-84,Female,F,10.0,229375.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Diseases of myoneural junction and muscle,G70-G72,75-84 years,75-84,Male,M,17.0,184176.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebral palsy and other paralytic syndromes,G80-G83,25-34 years,25-34,Male,M,10.0,850326.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebral palsy and other paralytic syndromes,G80-G83,45-54 years,45-54,Male,M,10.0,717963.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebral palsy and other paralytic syndromes,G80-G83,75-84 years,75-84,Male,M,11.0,184176.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,35-44 years,35-44,Female,F,10.0,703577.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,45-54 years,45-54,Female,F,18.0,716696.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,45-54 years,45-54,Male,M,15.0,717963.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,55-64 years,55-64,Female,F,20.0,685089.0,2.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,55-64 years,55-64,Male,M,28.0,670070.0,4.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,65-74 years,65-74,Female,F,31.0,415660.0,7.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,65-74 years,65-74,Male,M,35.0,391174.0,8.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,75-84 years,75-84,Female,F,29.0,229375.0,12.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,75-84 years,75-84,Male,M,31.0,184176.0,16.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,85+ years,85+,Female,F,27.0,118494.0,22.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other disorders of the nervous system,G90-G98,85+ years,85+,Male,M,31.0,64582.0,48
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Chronic rheumatic heart diseases,I05-I09,65-74 years,65-74,Female,F,16.0,415660.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Chronic rheumatic heart diseases,I05-I09,75-84 years,75-84,Female,F,34.0,229375.0,14.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Chronic rheumatic heart diseases,I05-I09,85+ years,85+,Female,F,29.0,118494.0,24.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Chronic rheumatic heart diseases,I05-I09,85+ years,85+,Male,M,15.0,64582.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,35-44 years,35-44,Male,M,21.0,742427.0,2.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,45-54 years,45-54,Female,F,28.0,716696.0,3.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,45-54 years,45-54,Male,M,65.0,717963.0,9.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,55-64 years,55-64,Female,F,51.0,685089.0,7.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,55-64 years,55-64,Male,M,128.0,670070.0,19.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,65-74 years,65-74,Female,F,74.0,415660.0,17.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,65-74 years,65-74,Male,M,119.0,391174.0,30.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,75-84 years,75-84,Female,F,152.0,229375.0,66.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,75-84 years,75-84,Male,M,133.0,184176.0,72.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,85+ years,85+,Female,F,473.0,118494.0,399.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Hypertensive diseases,I10-I15,85+ years,85+,Male,M,195.0,64582.0,301.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,25-34 years,25-34,Male,M,22.0,850326.0,2.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,35-44 years,35-44,Female,F,19.0,703577.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,35-44 years,35-44,Male,M,109.0,742427.0,14.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,45-54 years,45-54,Female,F,94.0,716696.0,13.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,45-54 years,45-54,Male,M,382.0,717963.0,53.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,55-64 years,55-64,Female,F,261.0,685089.0,38.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,55-64 years,55-64,Male,M,920.0,670070.0,137.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,65-74 years,65-74,Female,F,465.0,415660.0,111.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,65-74 years,65-74,Male,M,1170.0,391174.0,299.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,75-84 years,75-84,Female,F,844.0,229375.0,368
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,75-84 years,75-84,Male,M,1303.0,184176.0,707.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,85+ years,85+,Female,F,1782.0,118494.0,1503.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Ischaemic heart diseases,I20-I25,85+ years,85+,Male,M,1463.0,64582.0,2265.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,25-34 years,25-34,Male,M,10.0,850326.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,35-44 years,35-44,Female,F,10.0,703577.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,45-54 years,45-54,Female,F,34.0,716696.0,4.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,45-54 years,45-54,Male,M,37.0,717963.0,5.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,55-64 years,55-64,Female,F,47.0,685089.0,6.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,55-64 years,55-64,Male,M,58.0,670070.0,8.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,65-74 years,65-74,Female,F,77.0,415660.0,18.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,65-74 years,65-74,Male,M,54.0,391174.0,13.8
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,75-84 years,75-84,Female,F,94.0,229375.0,41
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,75-84 years,75-84,Male,M,78.0,184176.0,42.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,85+ years,85+,Female,F,122.0,118494.0,103
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,85+ years,85+,Male,M,52.0,64582.0,80.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,15-24 years,15-24,Male,M,15.0,850211.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,25-34 years,25-34,Female,F,12.0,794744.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,25-34 years,25-34,Male,M,30.0,850326.0,3.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,35-44 years,35-44,Female,F,16.0,703577.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,35-44 years,35-44,Male,M,48.0,742427.0,6.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,45-54 years,45-54,Female,F,60.0,716696.0,8.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,45-54 years,45-54,Male,M,116.0,717963.0,16.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,55-64 years,55-64,Female,F,143.0,685089.0,20.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,55-64 years,55-64,Male,M,222.0,670070.0,33.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,65-74 years,65-74,Female,F,240.0,415660.0,57.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,65-74 years,65-74,Male,M,347.0,391174.0,88.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,75-84 years,75-84,Female,F,617.0,229375.0,269
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,75-84 years,75-84,Male,M,584.0,184176.0,317.1
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,85+ years,85+,Female,F,1839.0,118494.0,1552
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Other forms of heart disease,I30-I51,85+ years,85+,Male,M,953.0,64582.0,1475.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,25-34 years,25-34,Male,M,10.0,850326.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,35-44 years,35-44,Female,F,19.0,703577.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,35-44 years,35-44,Male,M,24.0,742427.0,3.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,45-54 years,45-54,Female,F,62.0,716696.0,8.7
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,45-54 years,45-54,Male,M,53.0,717963.0,7.4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,55-64 years,55-64,Female,F,106.0,685089.0,15.5
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,55-64 years,55-64,Male,M,140.0,670070.0,20.9
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,65-74 years,65-74,Female,F,230.0,415660.0,55.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,65-74 years,65-74,Male,M,270.0,391174.0,69
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,75-84 years,75-84,Female,F,565.0,229375.0,246.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,75-84 years,75-84,Male,M,502.0,184176.0,272.6
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,85+ years,85+,Female,F,1243.0,118494.0,1049
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,Cerebrovascular diseases,I60-I69,85+ years,85+,Male,M,595.0,64582.0,921.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Diseases of arteries, arterioles and capillaries",I70-I78,45-54 years,45-54,Female,F,12.0,716696.0,Unreliable
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Diseases of arteries, arterioles and capillaries",I70-I78,45-54 years,45-54,Male,M,29.0,717963.0,4
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Diseases of arteries, arterioles and capillaries",I70-I78,55-64 years,55-64,Female,F,22.0,685089.0,3.2
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Diseases of arteries, arterioles and capillaries",I70-I78,55-64 years,55-64,Male,M,42.0,670070.0,6.3
2013.0,2013.0,"HHS Region #8  CO, MT, ND, SD, UT, WY",HHS8,"Diseases of arteries, arterioles and capillaries",I70-I78,65-74 years,65-74,Female,F,62.0,415660.0,14.9
